sort column,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,pass,beat_all_priors,failure_category,failure_type,which_ones,github_plot
646,1954,syntheticMRI2D,coronal,wavelet,horizontal,,3,0.02137939223,0.009706021897,FALSE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_3.jpg
647,17776,syntheticMRI2D,coronal,wavelet,horizontal,,4,0.02401096317,0.003220181317,FALSE,0,interesting_failure,double inflection,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_4.jpg
648,82063,syntheticMRI2D,coronal,wavelet,horizontal,,5,0.002831574196,0.001498988174,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_5.jpg
649,367042,syntheticMRI2D,coronal,wavelet,horizontal,,6,0.003844572173,0.0007088353467,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_6.jpg
650,1538451,syntheticMRI2D,coronal,wavelet,horizontal,,7,0.004483789147,0.0003462388787,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_7.jpg
651,6297600,syntheticMRI2D,coronal,wavelet,horizontal,,8,0.002816803307,0.0001711342967,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_8.jpg
652,25477620,syntheticMRI2D,coronal,wavelet,horizontal,,9,0.001953726504,8.51E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_9.jpg
653,0,syntheticMRI2D,coronal,wavelet,vertical,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_2.jpg
654,1954,syntheticMRI2D,coronal,wavelet,vertical,,3,0.05888375223,0.009706021897,FALSE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_3.jpg
655,17776,syntheticMRI2D,coronal,wavelet,vertical,,4,0.02274103553,0.003220181317,FALSE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_4.jpg
656,82063,syntheticMRI2D,coronal,wavelet,vertical,,5,0.003594435543,0.001498988174,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_5.jpg
657,367042,syntheticMRI2D,coronal,wavelet,vertical,,6,0.004780680336,0.0007088353467,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_6.jpg
658,1538451,syntheticMRI2D,coronal,wavelet,vertical,,7,0.004147624273,0.0003462388787,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_7.jpg
659,6297600,syntheticMRI2D,coronal,wavelet,vertical,,8,0.003227633345,0.0001711342967,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_8.jpg
660,25477620,syntheticMRI2D,coronal,wavelet,vertical,,9,0.002199366737,8.51E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_9.jpg
661,0,syntheticMRI2D,sagittal,wavelet,diagonal,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_2.jpg
662,339,syntheticMRI2D,sagittal,wavelet,diagonal,,3,0.04895924241,0.0232552449,FALSE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_3.jpg
663,9880,syntheticMRI2D,sagittal,wavelet,diagonal,,4,0.01373308834,0.004318821895,FALSE,1,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_4.jpg
664,52400,syntheticMRI2D,sagittal,wavelet,diagonal,,5,0.005822444162,0.001875816315,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_5.jpg
665,241827,syntheticMRI2D,sagittal,wavelet,diagonal,,6,0.003776056605,0.000873262137,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_6.jpg
666,1023434,syntheticMRI2D,sagittal,wavelet,diagonal,,7,0.003491153704,0.0004245067937,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_7.jpg
667,4211036,syntheticMRI2D,sagittal,wavelet,diagonal,,8,0.002779985735,0.0002092804319,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_8.jpg
668,17091199,syntheticMRI2D,sagittal,wavelet,diagonal,,9,0.004983059358,0.0001038821583,FALSE,0,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_9.jpg
669,0,syntheticMRI2D,sagittal,wavelet,horizontal,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_2.jpg
670,339,syntheticMRI2D,sagittal,wavelet,horizontal,,3,0.1932462844,0.0232552449,FALSE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_3.jpg
671,9880,syntheticMRI2D,sagittal,wavelet,horizontal,,4,0.005233762367,0.004318821895,FALSE,1,interesting_failure,double inflection,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_4.jpg
672,52400,syntheticMRI2D,sagittal,wavelet,horizontal,,5,0.003343275256,0.001875816315,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_5.jpg
673,241827,syntheticMRI2D,sagittal,wavelet,horizontal,,6,0.005114544607,0.000873262137,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_6.jpg
674,1023434,syntheticMRI2D,sagittal,wavelet,horizontal,,7,0.005481346057,0.0004245067937,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_7.jpg
675,4211036,syntheticMRI2D,sagittal,wavelet,horizontal,,8,0.006298488699,0.0002092804319,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_8.jpg
676,17091199,syntheticMRI2D,sagittal,wavelet,horizontal,,9,0.005400129454,0.0001038821583,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_9.jpg
677,0,syntheticMRI2D,sagittal,wavelet,vertical,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_2.jpg
678,339,syntheticMRI2D,sagittal,wavelet,vertical,,3,0.00592221892,0.0232552449,TRUE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_3.jpg
679,9880,syntheticMRI2D,sagittal,wavelet,vertical,,4,0.006619638075,0.004318821895,FALSE,0,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_4.jpg
680,52400,syntheticMRI2D,sagittal,wavelet,vertical,,5,0.004014731098,0.001875816315,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_5.jpg
681,241827,syntheticMRI2D,sagittal,wavelet,vertical,,6,0.002699525769,0.000873262137,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_6.jpg
682,1023434,syntheticMRI2D,sagittal,wavelet,vertical,,7,0.003845962372,0.0004245067937,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_7.jpg
683,4211036,syntheticMRI2D,sagittal,wavelet,vertical,,8,0.003365063652,0.0002092804319,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_8.jpg
684,17091199,syntheticMRI2D,sagittal,wavelet,vertical,,9,0.003245899341,0.0001038821583,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_9.jpg
685,0,syntheticMRI3D,full,wavelet,aad,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_2.jpg
686,56,syntheticMRI3D,full,wavelet,aad,,3,0.1523876223,0.05688208329,FALSE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_3.jpg
687,2253,syntheticMRI3D,full,wavelet,aad,,4,0.01110948048,0.009038925508,FALSE,0,interesting_failure,double inflection,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_4.jpg
688,29677,syntheticMRI3D,full,wavelet,aad,,5,0.004515879131,0.002492406957,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_5.jpg
689,288064,syntheticMRI3D,full,wavelet,aad,,6,0.005006181628,0.0008001194016,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_6.jpg
690,2536240,syntheticMRI3D,full,wavelet,aad,,7,0.004719382945,0.0002696655722,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_7.jpg
691,21309368,syntheticMRI3D,full,wavelet,aad,,8,0.003476154089,9.30E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_8.jpg
692,0,syntheticMRI3D,full,wavelet,ada,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_2.jpg
693,56,syntheticMRI3D,full,wavelet,ada,,3,0.05296754546,0.05688208329,TRUE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_3.jpg
694,2253,syntheticMRI3D,full,wavelet,ada,,4,0.01690054901,0.009038925508,FALSE,0,interesting_failure,double inflection,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_4.jpg
695,29677,syntheticMRI3D,full,wavelet,ada,,5,0.003498533031,0.002492406957,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_5.jpg
696,288064,syntheticMRI3D,full,wavelet,ada,,6,0.002768029964,0.0008001194016,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_6.jpg
697,2536240,syntheticMRI3D,full,wavelet,ada,,7,0.003132320085,0.0002696655722,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_7.jpg
698,21309368,syntheticMRI3D,full,wavelet,ada,,8,0.002489882993,9.30E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_8.jpg
699,0,syntheticMRI3D,full,wavelet,add,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_2.jpg
700,56,syntheticMRI3D,full,wavelet,add,,3,0.02284612305,0.05688208329,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_3.jpg
701,2253,syntheticMRI3D,full,wavelet,add,,4,0.01558379404,0.009038925508,FALSE,0,interesting_failure,double inflection,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_4.jpg
702,29677,syntheticMRI3D,full,wavelet,add,,5,0.003198741065,0.002492406957,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_5.jpg
703,288064,syntheticMRI3D,full,wavelet,add,,6,0.004905492041,0.0008001194016,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_6.jpg
704,2536240,syntheticMRI3D,full,wavelet,add,,7,0.002933497453,0.0002696655722,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_7.jpg
705,21309368,syntheticMRI3D,full,wavelet,add,,8,0.001873488446,9.30E-05,FALSE,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_8.jpg
706,0,syntheticMRI3D,full,wavelet,daa,,2,,,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_2.jpg
707,56,syntheticMRI3D,full,wavelet,daa,,3,0.0221414259,0.05688208329,TRUE,0,trivial_failure,low samples,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_3.jpg
708,2253,syntheticMRI3D,full,wavelet,daa,,4,0.02879244238,0.009038925508,FALSE,0,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_4.jpg
709,29677,syntheticMRI3D,full,wavelet,daa,,5,0.008223911945,0.002492406957,FALSE,1,trivial_failure,multimodal,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_5.jpg
