,group,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r,best_eta,kstest_stat_best,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,dataset,subset,transform,orientation,channel,github_plot,dataset_type,hull,best_beta,best_1/beta,beat_all_priors,best_prior,failure_category,failure_type,which_ones,intersect_roi
1041,9,2.1556256,1.5228231,4.3764863,680.6124,18.725904,1771.1183,295085108.0,0.1,5.0,0.0061084361585638,7.905959132202486e-05,0.1,5.0,0.0061084361585638,0.790404,0.0294359,0.0,0.688098,0.0102532,0.0,0.561366,0.0025633,0.0,0.0,syntheticMRI2D,axial,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_9.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575940E10>,65.0,0.015384615384615385,0,Student-T,practically_pass,pass,None,True
1042,2,141841.72,0.0,209572.11,-1.7719871,None,None,4.0,4.3,20.0,0.2659183720558835,0.6239385421352037,4.3,20.0,0.2659183720558835,533.052,0.195222,0.990663,514.6,0.205409,0.983947,436.004,0.201946,0.986539,0.86787291,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_2.jpg,medical,None,5.0,0.2,0,Gaussian,trivial_failure,low samples,None,-1
1043,3,736460.3,720182.06,752624.2,-1.2733557,-1.3360727,-1.1933666,20050.0,1.3,20.0,0.088739897550324,0.0095828722631873,1.37,20.0,0.0886240568694511,987.744,0.061776,5.8367499999999993e-67,884.194,0.0863636,1.4686999999999993e-130,738.037,0.0836292,1.944789999999999e-122,1.7953299999999988e-137,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_3.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A9E890>,15.693430656934305,0.06372093023255815,0,Gaussian,trivial_failure,multimodal,None,False
1044,4,465219.0,445174.6,485257.53,0.83230615,0.71406645,0.96290237,180942.0,0.2,19.0,0.0138926144808768,0.0031918031669481,0.2,19.0,0.0138926144808768,653.303,0.018661,3.64503e-55,570.816,0.0334089,6.736919999999995e-176,473.593,0.0290251,7.310999999999997e-133,9.168615400000002e-31,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_4.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A9D790>,102.5,0.00975609756097561,1,GenGamma,trivial_failure,multimodal,None,False
1045,5,108838.266,102539.49,115350.625,3.2380295,2.7152512,3.8092244,922650.0,0.9,-0.5,0.0042308749518897,0.0014137001072041,0.8,-0.46,0.0038283905279234,257.474,0.0294104,0.0,227.4,0.00504699,7.691640000000001e-21,186.005,0.010529,2.8335899999999985e-89,3.5814165e-12,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_5.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A9CE50>,1.3,0.7692307692307692,1,GenGamma,practically_pass,pass,None,True
1046,6,47219.99,43794.44,50741.457,6.12648,5.564133,6.7214518,4185552.0,0.7,-0.9,0.0080555887078242,0.000663787213541,0.67,-0.9,0.0073833975584745,122.593,0.0494735,0.0,105.124,0.0268629,0.0,84.2281,0.0308725,0.0,1.2879169999999996e-198,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_6.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B49DD0>,0.8955223880597014,1.1166666666666667,1,GenGamma,practically_pass,pass,None,False
1047,7,9147.188,8511.764,9801.527,5.5199404,5.009598,6.143659,17688454.0,0.7,-1.1,0.0091618267205572,0.0003229042054228,0.68,-1.1,0.0087400289574397,43.9515,0.0686603,0.0,38.2421,0.0458256,0.0,29.2837,0.0460432,0.0,0.0,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_7.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575939910>,0.5882352941176469,1.7000000000000006,1,GenGamma,practically_pass,pass,None,False
1048,8,918.9393,848.77374,993.6325,7.17667,5.9027567,11.482376,72685058.0,0.6,-1.1,0.0094536791676697,0.000159295127349,0.59,-1.1,0.009382636849035,13.2839,0.0741173,0.0,11.549,0.0501511,0.0,8.83745,0.049777,0.0,0.0,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_8.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A9DB50>,0.6779661016949151,1.4750000000000003,1,GenGamma,practically_pass,pass,None,False
1049,9,78.41065,70.487915,87.48717,15.212063,10.426363,33.707012,295085108.0,0.3,-0.9,0.0076868989563723,7.905959132202486e-05,0.3,-0.89,0.00663677445879,3.54259,0.0727954,0.0,3.07733,0.0468888,0.0,2.38568,0.0471913,0.0,0.0,syntheticMRI2D,axial,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_9.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E578CB6590>,2.033333333333333,0.49180327868852464,1,GenGamma,practically_pass,pass,None,False
1050,2,35140656.0,0.0,46657070.0,-1.8925973,None,None,4.0,0.6,20.0,0.2990333555106946,0.6239385421352037,0.6,20.0,0.2990333555106946,8610.13,0.213795,0.976128,8349.69,0.220642,0.967869,7082.41,0.21829,0.970915,0.77378693,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_2.jpg,medical,None,35.833333333333336,0.027906976744186046,0,Gaussian,trivial_failure,low samples,None,-1
1051,3,2194723.8,2157541.0,2231273.2,-1.5777732,-1.605638,-1.5440341,20050.0,0.9,20.0,0.142043331624074,0.0095828722631873,0.99,20.0,0.1417316879128911,1802.2,0.0969779,1.3983699999999991e-164,1619.26,0.114939,3.29666e-231,1384.31,0.113036,1.3121700000000001e-223,0.0,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_3.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E57593B710>,21.717171717171716,0.04604651162790698,0,Gaussian,trivial_failure,multimodal,None,False
1052,4,178325.16,170864.75,186004.97,0.72104454,0.33647853,1.2570308,180942.0,3.2,20.0,0.0193749060870388,0.0031918031669481,3.2,20.0,0.0193749060870388,425.27,0.017369,7.57246e-48,381.495,0.0416229,7.993539999999999e-273,317.481,0.0397526,6.930179999999998e-249,1.9641074000000002e-59,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_4.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B4BDD0>,6.71875,0.14883720930232558,0,Gaussian,trivial_failure,multimodal,None,False
1053,5,97229.5,90138.92,104590.195,6.273305,5.5593953,7.0242887,922650.0,0.2,1.7,0.0063947270903318,0.0014137001072041,0.19,1.8,0.0061458837205317,219.344,0.0271645,0.0,196.895,0.00973774,2.01682e-76,156.43,0.00953445,2.7837499999999997e-73,1.0677695000000002e-30,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_5.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575945B10>,17.36842105263158,0.05757575757575758,1,GenGamma,practically_pass,pass,None,True
1054,6,33316.914,30328.71,36467.617,10.891587,9.727513,12.124202,4185552.0,1.0,-1.0,0.0083567426811675,0.000663787213541,0.95,-1.0,0.0079180757337817,93.75,0.0512971,0.0,80.2805,0.0287015,0.0,66.5983,0.0351736,0.0,2.3237334e-228,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_6.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577C0C990>,0.5263157894736842,1.9000000000000001,1,GenGamma,practically_pass,pass,None,False
1055,7,7128.5874,6485.3955,7798.5454,10.925105,9.5789795,12.388499,17688454.0,0.5,-1.0,0.0086449127810064,0.0003229042054228,0.52,-1.0,0.0071448951152663,37.2917,0.0626606,0.0,31.8969,0.0376172,0.0,26.0877,0.0430571,0.0,0.0,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_7.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A93A90>,0.9615384615384615,1.04,1,GenGamma,practically_pass,pass,None,False
1056,8,719.8787,650.7919,795.55206,12.979091,10.335731,20.882729,72685058.0,0.5,-1.0,0.0055460635301609,0.000159295127349,0.5,-0.99,0.0053983481420364,11.8162,0.0641088,0.0,10.1426,0.0382567,0.0,8.16387,0.0420583,0.0,0.0,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_8.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577C0C750>,1.02,0.9803921568627451,1,GenGamma,practically_pass,pass,None,False
1057,9,62.99376,54.916595,72.645584,27.372496,15.878567,56.05747,295085108.0,0.3,-0.8,0.0042269369930261,7.905959132202486e-05,0.2,-0.52,0.0024792677116595,3.22741,0.0635677,0.0,2.80098,0.0376218,0.0,2.1867,0.0387075,0.0,0.0,syntheticMRI2D,axial,wavelet,vertical,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_9.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B32E90>,4.8999999999999995,0.20408163265306126,1,GenGamma,practically_pass,pass,None,True
1058,2,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_2.jpg,medical,None,None,None,0,nan,trivial_failure,low samples,None,-1
1059,3,79735.64,76177.54,83407.18,1.0536423,0.8210764,1.3182606,19544.0,0.3,5.7,0.0054359190794831,0.0097060218965063,0.31,5.4,0.0054209768243127,262.174,0.0161445,7.43908e-05,233.46,0.0189785,1.51617e-06,185.975,0.0208307,8.47827e-08,0.61197038,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_3.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B5CA90>,22.258064516129032,0.04492753623188406,1,GenGamma,actually_pass,pass,None,False
1060,4,129412.03,124235.086,134673.4,0.4271176,0.22110608,0.66480964,177766.0,1.8,2.4,0.0073014942788068,0.0032201813174945,1.94,2.2,0.0072565359012948,345.582,0.0100292,5.84703e-16,295.97,0.0219857,4.48285e-75,243.597,0.0271935,1.2407699999999995e-114,1.4731966e-08,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_4.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B5D410>,1.907216494845361,0.5243243243243243,1,GenGamma,practically_pass,pass,None,False
1061,5,38390.297,36425.37,40415.066,2.094468,1.5713282,2.7861636,820632.0,1.3,0.0,0.0014325750817678,0.0014989881740439,1.31,0.0,0.0013905014541625,172.161,0.0168121,6.535489999999998e-202,151.171,0.0120307,1.3377199999999992e-103,122.489,0.0169469,3.724919999999999e-205,0.083640447,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_5.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577B5FF90>,1.1450381679389312,0.8733333333333334,1,GenGamma,actually_pass,pass,None,True
1062,6,12667.709,11567.081,13817.15,9.891224,8.672808,11.163638,3670424.0,0.3,-0.1,0.0059346505140146,0.0007088353466666,0.25,0.1,0.0053740493241905,65.8575,0.0394413,0.0,58.6749,0.0155268,0.0,45.7181,0.017064,0.0,1.683241499999999e-92,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_6.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577BB8ED0>,6.4,0.15625,1,GenGamma,practically_pass,pass,None,True
1063,7,1314.7761,1189.517,1448.2871,12.748015,10.145151,20.341785,15384514.0,0.2,-0.1,0.0027716481942479,0.0003462388787131,0.21,-0.2,0.0023396238966971,18.704,0.0517227,0.0,16.4,0.0254047,0.0,12.826,0.0262076,0.0,1.4269847999999998e-73,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_7.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B64290>,6.190476190476191,0.16153846153846152,1,GenGamma,practically_pass,pass,None,True
1064,8,56.887344,47.69578,76.797424,91.038864,11.89342,375.47318,62976002.0,0.1,1.3,0.0021501894020271,0.000171134296658,0.09,1.6,0.0018446252168436,3.72291,0.0521846,0.0,3.28532,0.0253502,0.0,2.59348,0.0243817,0.0,1.4965192999999993e-186,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_8.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B67910>,34.44444444444445,0.029032258064516123,1,GenGamma,practically_pass,pass,None,True
1065,9,2.2289224,1.633102,4.19724,495.82333,16.132544,1411.2899,254776200.0,0.1,4.8,0.005503076085138,8.508412696542748e-05,0.1,4.7,0.0054936603422122,0.837385,0.0303195,0.0,0.730297,0.0100077,0.0,0.598394,0.00210408,0.0,0.0,syntheticMRI2D,coronal,wavelet,diagonal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_9.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E577BB7150>,62.0,0.016129032258064516,0,Student-T,practically_pass,pass,None,True
1066,2,None,None,None,None,None,None,0.0,None,None,1.0,None,None,None,1.0,None,None,None,None,None,None,None,None,None,None,syntheticMRI2D,coronal,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_2.jpg,medical,None,None,None,0,nan,trivial_failure,low samples,None,-1
1067,3,170305.0,164909.47,175804.86,-0.46448135,-0.5405973,-0.38306567,19544.0,3.3,20.0,0.0213793922287139,0.0097060218965063,3.3,20.0,0.0213793922287139,433.529,0.0124503,0.00463406,379.059,0.0405924,2.03116e-28,309.689,0.041724,5.30845e-30,3.4269822e-08,syntheticMRI2D,coronal,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_3.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B67590>,6.515151515151516,0.15348837209302324,0,Gaussian,trivial_failure,multimodal,None,False
1068,4,269349.47,260584.97,278149.56,-0.4157846,-0.52919036,-0.26244545,177766.0,2.2,20.0,0.0240109631742873,0.0032201813174945,2.2,20.0,0.0240109631742873,542.602,0.0124025,3.5130100000000014e-24,466.376,0.0366581,5.444049999999998e-208,386.693,0.0405858,7.21811e-255,1.836075899999999e-89,syntheticMRI2D,coronal,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_4.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B653D0>,9.772727272727272,0.10232558139534885,0,Gaussian,interesting_failure,double inflection,None,False
1069,5,89765.79,85311.62,94332.43,1.8166356,1.3928096,2.3457212,820632.0,1.3,0.2,0.0029287396344158,0.0014989881740439,1.52,0.1,0.0028315741964017,268.165,0.0149414,1.4498199999999993e-159,233.996,0.0140919,5.537999999999996e-142,192.579,0.0178535,1.2001e-227,3.8474217e-06,syntheticMRI2D,coronal,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_5.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B66550>,1.0526315789473684,0.9500000000000001,1,GenGamma,practically_pass,pass,None,True
1070,6,27723.137,25801.26,29725.77,5.616802,4.7112503,6.6877313,3670424.0,1.3,-0.8,0.0041539234467909,0.0007088353466666,1.1,-0.75,0.0038445721726027,118.289,0.0343888,0.0,101.183,0.00950909,1.0526799999999998e-288,83.8891,0.0158769,0.0,1.5052412e-47,syntheticMRI2D,coronal,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_6.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B64490>,0.6818181818181818,1.4666666666666668,1,GenGamma,practically_pass,pass,None,True
1071,7,5939.0757,5490.067,6403.1216,7.063244,6.07343,8.459994,15384514.0,0.7,-0.9,0.0045303102148509,0.0003462388787131,0.7,-0.89,0.0044837891468721,45.5471,0.0482451,0.0,39.0462,0.0235917,0.0,31.2451,0.0273858,0.0,4.453876799999999e-269,syntheticMRI2D,coronal,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_7.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B66DD0>,0.8714285714285714,1.1475409836065573,1,GenGamma,practically_pass,pass,None,False
1072,8,762.6138,692.95807,839.2668,11.767686,8.738594,18.807537,62976002.0,0.4,-0.8,0.0038242654584052,0.000171134296658,0.4,-0.83,0.0028168033068894,14.0442,0.0565731,0.0,12.1815,0.0311541,0.0,9.52024,0.0326098,0.0,0.0,syntheticMRI2D,coronal,wavelet,horizontal,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_8.jpg,medical,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B66F90>,1.675,0.5970149253731343,1,GenGamma,practically_pass,pass,None,False
